image,popularity_score,is_female,baby,child,teenager,youth,middle_age,senior
10261326_432330540237138_2076014039_a_0_177,3.607,-1,-1,-1,-1,-1,1,-1
10251543_1438611439718388_1745780_a_0_1106,4.644,-1,-1,-1,-1,-1,1,-1
10013033_267141560113901_1792403080_a_0_5047,4.992,1,-1,-1,-1,-1,-1,1
1389093_428450150590824_901901016_a_0_3145,4.163,1,1,-1,-1,-1,-1,-1
10009268_625831504166489_2057335258_a_0_9058,4.274,-1,-1,-1,1,-1,-1,-1
1515209_274602292699061_520206486_a_0_4378,4.329,-1,-1,1,-1,-1,-1,-1
10246106_306847079465303_741846945_a,4.069,-1,-1,-1,1,-1,-1,-1
927947_228746650647539_1885903401_a_0_9936,5.275,-1,-1,-1,1,-1,-1,-1
10249097_286313158195755_140079211_a_0_4218,4.594,-1,-1,1,-1,-1,-1,-1
1170315_503447699767352_1342618557_a,4.268,1,-1,-1,-1,1,-1,-1
1516818_767179956634416_2010108335_a_0_2562,5.283,1,-1,-1,-1,-1,-1,1
1388988_629948787086967_1469843650_a_0_6167,3.887,1,1,-1,-1,-1,-1,-1
1741625_726476700695887_1432403585_a_0_8067,4.459,-1,-1,1,-1,-1,-1,-1
10013209_1402520500023782_298000570_a_0_8009,3.38,1,-1,-1,-1,-1,-1,1
10254218_1439391569635957_1103191276_a_0_1411,4.675,-1,-1,1,-1,-1,-1,-1
10013209_1402520500023782_298000570_a_0_210,3.38,1,-1,-1,-1,-1,-1,1
10175211_792214044124502_703436486_a_0_2346,3.512,-1,-1,-1,-1,-1,1,-1
925459_834557103225523_1228624476_a_0_9860,4.101,-1,-1,-1,-1,1,1,1
1538383_456504957814445_527308272_a,5.799,1,-1,-1,-1,1,-1,-1
10254181_753995364633111_109551758_a_0_8156,3.686,1,-1,-1,-1,-1,-1,1
10175265_293803880771595_764091890_a_0_6686,4.466,-1,-1,1,-1,-1,-1,-1
926291_542596399168556_1411849122_a_0_4999,4.102,1,1,-1,-1,-1,-1,-1
1209647_688337501205451_684845360_a_0_6974,4.074,-1,-1,-1,1,-1,-1,-1
10246083_229295887259589_491574714_a,3.995,-1,-1,-1,1,-1,-1,-1
1515125_815270088486582_675484492_a_0_4303,4.626,-1,-1,1,-1,-1,-1,-1
10254181_753995364633111_109551758_a_0_1448,3.686,1,-1,-1,-1,-1,-1,1
927278_1414469058813717_1812368948_a_0_1386,4.879,1,1,-1,-1,-1,-1,-1
10013209_1402520500023782_298000570_a_0_647,3.38,1,-1,-1,-1,-1,-1,1
10175362_1411170269149537_994444717_a_0_1251,4.919,-1,-1,-1,-1,-1,1,-1
1515209_274602292699061_520206486_a_0_8659,4.329,-1,-1,1,-1,-1,-1,-1
1516604_1438716049708242_1445000449_a_0_4808,3.107,-1,-1,1,-1,-1,-1,-1
10175226_724963840884364_21628337_a_0_7758,4.125,-1,-1,1,-1,-1,-1,-1
924979_1475770092636048_851865087_a,5.116,1,-1,-1,-1,1,-1,-1
10011379_380114822126806_43616921_a_0_4826,3.614,-1,1,-1,1,-1,-1,-1
1171611_729509367094141_1075074877_a,3.765,1,-1,-1,-1,1,-1,-1
10013033_267141560113901_1792403080_a_0_2910,4.992,1,-1,-1,-1,-1,-1,1
1515101_475822302543160_1454140476_a,4.44,1,-1,-1,-1,1,-1,-1
10246142_367884516687336_403746959_a_0_9056,4.071,-1,-1,-1,1,-1,-1,-1
1171758_216031078607619_1622085903_a_0_7791,4.182,1,1,-1,-1,-1,-1,-1
10254095_489021607889924_1417203286_a,4.418,1,-1,-1,-1,1,-1,-1
1516818_767179956634416_2010108335_a_0_9528,5.283,1,-1,-1,-1,-1,-1,1
10175138_588490674592139_1826840908_a_0_6120,4.487,-1,-1,-1,-1,-1,1,-1
10175351_230895063785592_852462277_a_0_8020,4.532,-1,-1,-1,-1,-1,1,-1
10009267_490342241067871_1153331055_a,3.813,-1,-1,-1,1,-1,-1,-1
10013033_267141560113901_1792403080_a_0_132,4.992,1,-1,-1,-1,-1,-1,1
1171788_429588273843978_1140529095_a_0_6225,4.887,-1,-1,-1,-1,-1,1,-1
10175118_1481437785418292_304445114_a,5.179,1,-1,-1,-1,1,-1,-1
d6fd373880e311e2b85522000a9e28f2_6_0_1793,5.272,1,1,-1,-1,-1,-1,-1
10246022_758312090859088_786182288_a_0_3583,4.841,-1,-1,1,-1,-1,-1,-1
10175185_685737078156196_1099285985_a_0_4683,4.448,-1,-1,1,-1,-1,-1,-1
927914_1407164906221949_1603300557_a_0_4334,3.475,-1,-1,-1,1,-1,-1,-1
10251483_476977505763323_1149285411_a_0_8078,3.891,-1,-1,-1,1,-1,-1,-1
10249189_1438555079715747_1972658364_a,4.67,-1,-1,-1,1,-1,-1,-1
10246138_667968896609243_176682017_a_0_1917,3.7,-1,-1,1,-1,-1,-1,-1
1171812_423377784465883_2058136908_a_0_1156,4.438,-1,-1,-1,-1,-1,1,-1
10175118_284321975059777_459861197_a_0_1838,2.707,-1,-1,-1,1,-1,-1,-1
1739532_697045400348423_109221746_a,3.848,1,-1,-1,-1,1,-1,-1
927915_261318690706088_2096268700_a,4.831,1,-1,-1,-1,1,-1,-1
10251555_608394255903334_473589103_a_0_27,4.886,1,1,-1,-1,-1,-1,-1
1208445_635654069833071_2118767743_a,4.193,-1,-1,1,-1,-1,-1,-1
1171976_1235462249927035_523708438_a,3.855,-1,-1,-1,1,-1,-1,-1
1171740_1483922978488069_1381849009_a_0_1382,4.769,-1,-1,-1,1,-1,-1,-1
10175349_626457037425321_1670871731_a_0_3180,4.402,-1,-1,1,-1,-1,-1,-1
10251418_707714289271797_1872528208_a_0_9620,3.417,1,1,-1,-1,-1,-1,-1
10254181_753995364633111_109551758_a_0_7127,3.686,1,-1,-1,-1,-1,-1,1
10011375_441904452620061_466778253_a_0_453,4.497,-1,-1,-1,-1,-1,1,-1
10175255_235350513324717_24438588_a_0_5830,4.128,-1,-1,-1,-1,-1,1,-1
10246152_1471853803044467_1472476558_a_0_2799,3.894,-1,-1,-1,-1,-1,1,-1
10175136_1393103890968570_654422842_a_0_3042,4.204,-1,-1,-1,1,-1,-1,-1
1799774_659525397439845_126774043_a,4.863,1,-1,-1,-1,1,-1,-1
10254244_692561990782711_2144110586_a_0_7630,4.231,1,1,-1,-1,-1,-1,-1
10254189_684028941654343_1838162870_a_0_9842,4.015,-1,-1,1,-1,-1,-1,-1
10013142_678508758877298_826413368_a,3.854,-1,-1,-1,-1,-1,1,-1
10249171_1442349086004194_1322287253_a,4.322,1,-1,-1,-1,1,-1,-1
10251492_748637255154493_281793925_a,3.414,-1,-1,-1,1,-1,-1,-1
10011405_694377670606203_994063828_a_0_1222,4.362,-1,-1,1,-1,-1,-1,-1
10246018_686112918094288_1488957248_a_0_4879,3.909,-1,-1,1,-1,-1,-1,-1
924341_444584815686938_566082114_a_0_5892,3.619,-1,-1,-1,-1,-1,1,-1
10011208_305159499637907_1324099301_a_0_7566,3.879,-1,-1,-1,-1,-1,1,-1
1515994_291336444357972_189998732_a_0_7281,4.563,-1,-1,1,-1,-1,-1,-1
10011384_663947993651821_1844425642_a_0_8731,3.558,1,1,-1,-1,-1,-1,-1
1388988_629948787086967_1469843650_a_0_8731,3.887,1,1,-1,-1,-1,-1,-1
10013193_549965151788406_1422617078_a,3.953,1,-1,-1,-1,1,-1,-1
10249158_652794104787667_619858665_a_0_9202,5.666,-1,-1,-1,1,-1,-1,-1
1515819_633527250073393_264649694_a_0_2240,3.975,-1,-1,1,-1,-1,-1,-1
10245935_230086600529658_813011411_a_0_1589,2.929,-1,-1,1,-1,-1,-1,-1
10175144_237320729798344_1913606616_a_0_3541,4.01,1,1,-1,-1,-1,-1,-1
1516818_767179956634416_2010108335_a_0_3253,5.283,1,-1,-1,-1,-1,-1,1
1516728_1420145461578141_1401472084_a,4.983,1,-1,-1,-1,1,-1,-1
927540_564653603625821_411601031_a,3.896,-1,-1,-1,1,-1,-1,-1
1941113_707222672653658_1001647822_a_0_2220,3.412,-1,-1,-1,-1,-1,1,-1
10175173_772263012791407_1050220487_a,4.04,-1,-1,-1,1,-1,-1,-1
10011512_730978736933644_538135436_a_0_6844,4.575,-1,-1,-1,-1,-1,1,-1
10175376_306482452833933_1813882077_a,4.222,1,-1,-1,-1,1,-1,-1
10175374_849743911718425_973960788_a_0_7820,4.683,-1,-1,1,-1,-1,-1,-1
1515906_1406466696291687_108985207_a_0_3009,3.861,-1,-1,-1,1,-1,-1,-1
10246185_245851315602740_2105935243_a_0_7886,4.534,-1,-1,1,-1,-1,-1,-1
925846_319470798178232_1169371005_a,3.854,1,-1,-1,-1,1,-1,-1
10175255_778318752179787_165603254_a_0_3703,4.265,-1,-1,1,-1,-1,-1,-1
10246013_628890157188747_296159354_a,4.988,-1,-1,-1,1,-1,-1,-1
1171940_646958532038737_1626927831_a,4.959,-1,-1,-1,1,-1,-1,-1
1515073_486589258134135_1647044385_a,3.787,-1,-1,-1,1,-1,-1,-1
10011201_229619030579129_1801187320_a_0_5559,3.518,1,1,-1,-1,-1,-1,-1
10254181_753995364633111_109551758_a_0_1984,3.686,1,-1,-1,-1,-1,-1,1
1538598_782092165136389_1764399157_a,4.502,1,-1,-1,-1,1,-1,-1
10254093_222254404637311_1376892777_a_0_1622,4.25,1,1,-1,-1,-1,-1,-1
10254181_753995364633111_109551758_a_0_6335,3.686,1,-1,-1,-1,-1,-1,1
1390029_687353694664554_881008323_a_0_5005,4.581,-1,-1,-1,-1,-1,1,-1
10005697_213660472177958_124927436_a,4.18,-1,-1,-1,1,-1,-1,-1
10013174_681381845257221_1020321144_a_0_6108,4.148,-1,-1,-1,-1,-1,1,-1
10175352_1411214819144076_1021653557_a_0_2517,4.474,-1,-1,-1,1,-1,-1,-1
10175406_618287124912464_550652154_a,4.133,1,-1,-1,-1,1,-1,-1
10011518_1423684761220426_401445534_a_0_4531,3.105,-1,-1,-1,1,-1,-1,-1
10175087_245131969025591_331419816_a,6.185,1,-1,-1,-1,1,-1,-1
1172152_1420959984823416_651885422_a_0_1082,4.409,1,1,-1,-1,-1,-1,-1
10005312_789862834434755_1505643667_a,3.565,1,-1,-1,-1,1,-1,-1
1889250_1410744035857491_1485208783_a,3.592,1,-1,-1,-1,1,-1,-1
1388850_752421651459138_1003439541_a,4.74,1,-1,-1,-1,1,-1,-1
10251468_277070419136921_443866329_a_0_1974,3.879,1,1,-1,-1,-1,-1,-1
1515721_235317913326272_704583680_a_0_4191,5.084,-1,-1,-1,1,-1,-1,-1
10011285_622530541161249_779512624_a,3.754,-1,-1,-1,1,-1,-1,-1
1516875_374413236031022_2113504718_a_0_2558,4.67,-1,-1,-1,1,-1,-1,-1
1921985_611130508980310_1290690069_a,4.833,1,-1,-1,-1,1,-1,-1
10013134_246293508892212_1063747843_a_0_110,6.153,-1,-1,-1,-1,-1,1,-1
1516818_767179956634416_2010108335_a_0_8080,5.283,1,-1,-1,-1,-1,-1,1
10009156_769691893041633_1010647943_a,4.243,1,-1,-1,-1,1,-1,-1
10246221_616365061783025_689189360_a_0_1012,4.251,-1,-1,-1,1,-1,-1,-1
10013033_267141560113901_1792403080_a_0_8628,4.992,1,-1,-1,-1,-1,-1,1
10246005_280201328807885_949573236_a_0_5028,4.322,-1,-1,1,-1,-1,-1,-1
10251493_1425032257755528_224986765_a_0_8386,4.507,-1,-1,-1,-1,-1,1,-1
10175144_747987988567414_63657126_a,3.704,-1,-1,-1,1,-1,-1,-1
10013174_681381845257221_1020321144_a_0_4081,4.148,-1,-1,-1,-1,-1,1,-1
10246062_424058304398230_1237490483_a_0_9646,3.679,1,1,-1,-1,-1,-1,-1
10251508_567364260045066_367197655_a_0_3685,3.738,-1,-1,-1,-1,-1,1,-1
10245983_316566551825507_1735537403_a,3.4,-1,-1,-1,1,-1,-1,-1
10175367_1414520305477002_1442902592_a_0_3320,3.661,-1,-1,1,-1,-1,-1,-1
10013033_267141560113901_1792403080_a_0_6721,4.992,1,-1,-1,-1,-1,-1,1
10005571_292101874247816_961396324_a,4.49,-1,-1,-1,1,-1,-1,-1
10261117_470760403053370_910279528_a,4.451,1,-1,-1,-1,1,-1,-1
10009190_1386418514971657_632209909_a,4.822,1,-1,-1,-1,1,-1,-1
1739644_484842041616417_1769222185_a_0_3145,4.182,-1,-1,-1,-1,-1,1,-1
1516818_767179956634416_2010108335_a_0_5859,5.283,1,-1,-1,-1,-1,-1,1
10012464_562453513853689_1718677725_a_0_5414,4.933,-1,-1,-1,1,-1,-1,-1
10261218_230171323857270_656625016_a,5.502,1,-1,-1,-1,1,-1,-1
925459_834557103225523_1228624476_a_0_8344,4.101,-1,-1,-1,-1,1,1,1
10246147_536966976424464_1693647854_a,3.468,-1,-1,-1,1,-1,-1,-1
10175248_432502240218591_497863764_a_0_848,3.809,-1,-1,1,-1,-1,-1,-1
10013033_267141560113901_1792403080_a_0_6513,4.992,1,-1,-1,-1,-1,-1,1
10261288_656642544372127_821869856_a_0_2181,3.899,-1,-1,-1,1,-1,-1,-1
1516645_299270740227470_1435527406_a,5.333,1,-1,-1,-1,1,-1,-1
1516818_767179956634416_2010108335_a_0_7811,5.283,1,-1,-1,-1,-1,-1,1
10013032_744057842304906_47966940_a_0_7502,4.101,-1,-1,-1,-1,-1,1,-1
1516818_767179956634416_2010108335_a_0_4015,5.283,1,-1,-1,-1,-1,-1,1
10005371_1483483448534614_1070652959_a_0_7702,3.957,-1,-1,-1,1,-1,-1,-1
10246118_1437905313121021_845208241_a_0_4380,4.519,-1,-1,-1,1,-1,-1,-1
1516386_579924395448338_1060783904_a,4.634,1,-1,-1,-1,1,-1,-1
924948_842170882476204_1087677542_a,4.433,1,-1,-1,-1,1,-1,-1
925459_834557103225523_1228624476_a_0_4075,4.101,-1,-1,-1,-1,1,1,1
926158_283024145194111_921458209_a,4.772,1,-1,-1,-1,1,-1,-1
10013016_305010049665333_31456674_a_0_5522,5.014,1,1,-1,-1,-1,-1,-1
10246022_1431835440397399_1265431126_a_0_3202,5.479,-1,-1,1,-1,-1,-1,-1
1516776_767013659996025_1837761560_a,3.216,1,-1,-1,-1,1,-1,-1
10009910_483959401706332_539585545_a_0_9576,3.759,-1,-1,1,-1,-1,-1,-1
10254181_753995364633111_109551758_a_0_4874,3.686,1,-1,-1,-1,-1,-1,1
1208420_1425851631005564_570674098_a_0_4129,3.998,-1,-1,-1,-1,-1,1,-1
1516818_767179956634416_2010108335_a_0_2550,5.283,1,-1,-1,-1,-1,-1,1
10175245_265003413671257_5094274_a_0_1847,5.023,-1,-1,1,-1,-1,-1,-1
1516818_767179956634416_2010108335_a_0_2686,5.283,1,-1,-1,-1,-1,-1,1
1172123_542930159158613_1326802707_a,4.744,-1,-1,-1,-1,-1,1,-1
10005645_1425504314371898_37631274_a,3.97,-1,-1,-1,1,-1,-1,-1
10245940_718769451508628_1132482930_a_0_8496,4.897,-1,-1,-1,1,-1,-1,-1
10245945_1487322744824501_486726126_a,4.63,-1,-1,-1,1,-1,-1,-1
1516818_767179956634416_2010108335_a_0_8686,5.283,1,-1,-1,-1,-1,-1,1
1172152_1420959984823416_651885422_a_0_3461,4.409,1,1,-1,-1,-1,-1,-1
1962922_294087257414365_1180438243_a_0_2672,3.394,-1,-1,-1,1,-1,-1,-1
10013033_267141560113901_1792403080_a_0_5786,4.992,1,-1,-1,-1,-1,-1,1
10251410_292843317538581_1654991454_a_0_7306,4.189,1,1,-1,-1,-1,-1,-1
925459_834557103225523_1228624476_a_0_3695,4.101,-1,-1,-1,-1,1,1,1
10175396_688482031216115_1396907336_a_0_1023,4.375,1,1,-1,-1,-1,-1,-1
1388895_653532541386470_759294485_a_0_9017,4.559,1,1,-1,-1,-1,-1,-1
10012504_306690139483166_872317247_a,4.42,-1,-1,-1,1,-1,-1,-1
1516020_1486967338198217_349334612_a,5.024,-1,-1,-1,-1,-1,1,-1
929059_243104652540373_416716035_a,4.643,1,-1,-1,-1,1,-1,-1
10175199_730086167012187_1824357596_a_0_1942,4.431,-1,-1,1,-1,-1,-1,-1
1388988_629948787086967_1469843650_a_0_7486,3.887,1,1,-1,-1,-1,-1,-1
926736_1442261679347762_1363987021_a_0_3631,4.843,-1,-1,-1,1,-1,-1,-1
10012607_453450588121470_335959581_a_0_1871,4.727,-1,-1,1,-1,-1,-1,-1
1515112_460712574059046_1181074754_a_0_5696,3.851,-1,-1,-1,-1,-1,1,-1
1515148_1922191461255634_2093239559_a_0_6622,4.378,-1,-1,-1,1,-1,-1,-1
1516439_389100031231927_1134384174_a_0_5165,5.072,-1,-1,-1,1,-1,-1,-1
10251507_480147892115828_1300151821_a_0_9420,4.845,1,1,-1,-1,-1,-1,-1
10246227_653141781418505_690906938_a_0_6194,4.564,-1,-1,-1,-1,-1,1,-1
10251556_267500136752901_59948745_a,4.201,1,-1,-1,-1,1,-1,-1
926147_1422352008021443_2096346210_a_0_9704,4.433,-1,-1,-1,1,-1,-1,-1
10249146_266707063511039_1322343904_a_0_7178,4.304,-1,-1,-1,-1,-1,1,-1
1515935_277082675799224_568859140_a_0_58,3.776,-1,-1,-1,-1,-1,1,-1
925825_484308685002235_1138588793_a_0_3091,3.672,-1,-1,1,-1,-1,-1,-1
10175220_1455178148052244_1228059344_a_0_9152,5.354,-1,-1,-1,-1,-1,1,-1
10249088_428328043970667_1996412337_a,4.499,-1,-1,-1,1,-1,-1,-1
1516220_429548453855951_533285983_a_0_8072,4.269,1,1,-1,-1,-1,-1,-1
10251555_608394255903334_473589103_a_0_4361,4.886,1,1,-1,-1,-1,-1,-1
10254246_607858495970659_664492100_a_0_6558,5.027,1,1,-1,-1,-1,-1,-1
1515709_740756879280160_2018601836_a,3.176,-1,-1,-1,-1,-1,1,-1
10013311_302154569938080_2012005774_a_0_5564,3.044,-1,-1,-1,1,-1,-1,-1
10175172_465437180255355_1513852407_a_0_3758,4.297,1,1,-1,-1,-1,-1,-1
1922110_324070987717974_1384184707_a,4.192,1,-1,-1,-1,1,-1,-1
10013209_1402520500023782_298000570_a_0_5714,3.38,1,-1,-1,-1,-1,-1,1
10013209_1402520500023782_298000570_a_0_2961,3.38,1,-1,-1,-1,-1,-1,1
10005633_545924642190392_1015314093_a_0_7916,3.476,-1,-1,-1,-1,-1,1,-1
10012515_624183594334367_1532526134_a_0_476,3.148,-1,-1,-1,-1,-1,1,-1
10254181_753995364633111_109551758_a_0_5816,3.686,1,-1,-1,-1,-1,-1,1
928216_1438272703082532_83970459_a_0_6892,4.665,-1,-1,-1,1,-1,-1,-1
10251522_267893270037959_179762564_a_0_4589,5.149,1,1,-1,-1,-1,-1,-1
10254181_753995364633111_109551758_a_0_1794,3.686,1,-1,-1,-1,-1,-1,1
10013209_1402520500023782_298000570_a_0_4259,3.38,1,-1,-1,-1,-1,-1,1
10013040_428139843997335_1471084578_a_0_6345,4.337,1,1,-1,-1,-1,-1,-1
10175145_514723768638834_1548354651_a_0_444,4.666,-1,-1,1,-1,-1,-1,-1
1515991_730715403616077_1235668544_a_0_719,4.003,1,1,-1,-1,-1,-1,-1
10251541_823735647639907_1428906492_a_0_2244,5.067,1,1,-1,-1,-1,-1,-1
10005733_391976460943544_1330913263_a,3.443,-1,-1,-1,1,-1,-1,-1
1171604_385690041574109_94580800_a_0_1406,3.55,-1,-1,1,-1,-1,-1,-1
10254220_1475806449304275_53013510_a_0_5213,3.622,-1,-1,1,-1,-1,-1,-1
1527781_1411713179095107_2141864938_a,3.919,-1,-1,-1,1,-1,-1,-1
10251498_571865692920847_1054120282_a,4.948,1,-1,-1,-1,1,-1,-1
10246196_1441346352775231_252682110_a,4.785,1,-1,-1,-1,1,-1,-1
1516220_429548453855951_533285983_a_0_1108,4.269,1,1,-1,-1,-1,-1,-1
1172236_1438916589686328_801221464_a_0_3505,4.3,-1,-1,-1,-1,-1,1,-1
10175147_596786200416813_1203113361_a_0_8340,3.8,-1,-1,-1,1,-1,-1,-1
10254181_753995364633111_109551758_a_0_1181,3.686,1,-1,-1,-1,-1,-1,1
10251410_292843317538581_1654991454_a_0_412,4.189,1,1,-1,-1,-1,-1,-1
1516665_599760660101765_1421014296_a_0_958,4.981,1,1,-1,-1,-1,-1,-1
10009921_288869641269273_469992658_a_0_4590,3.686,-1,-1,-1,-1,-1,1,-1
10013160_659011660833398_1481172891_a_0_2748,4.641,1,1,-1,-1,-1,-1,-1
10254181_753995364633111_109551758_a_0_5915,3.686,1,-1,-1,-1,-1,-1,1
10246227_653141781418505_690906938_a_0_2193,4.564,-1,-1,-1,-1,-1,1,-1
10251452_742547429123149_231091419_a_0_6797,4.631,-1,-1,-1,1,-1,-1,-1
10254181_753995364633111_109551758_a_0_6493,3.686,1,-1,-1,-1,-1,-1,1
10175168_488105871293751_989575044_a_0_9654,4.058,-1,-1,-1,1,-1,-1,-1
1530852_563968277052302_1008569849_a_0_7063,4.036,-1,-1,-1,1,-1,-1,-1
10013209_1402520500023782_298000570_a_0_463,3.38,1,-1,-1,-1,-1,-1,1
1962922_294087257414365_1180438243_a_0_3205,3.394,-1,-1,-1,1,-1,-1,-1
1171193_795441877163304_482642046_a_0_8352,4.502,-1,-1,-1,-1,-1,1,-1
1799712_435971243215980_88418779_a,3.892,1,-1,-1,-1,1,-1,-1
10251562_858725060811689_99515104_a_0_8630,4.017,-1,-1,-1,-1,-1,1,-1
10254181_753995364633111_109551758_a_0_8654,3.686,1,-1,-1,-1,-1,-1,1
1516263_782726015077288_1676423577_a_0_91,3.198,1,1,-1,-1,-1,-1,-1
10005507_260865487428734_715320696_a,4.515,1,-1,-1,-1,1,-1,-1
10254181_753995364633111_109551758_a_0_9943,3.686,1,-1,-1,-1,-1,-1,1
10245933_450928665037544_1287074072_a,3.706,-1,-1,-1,-1,-1,1,-1
10011485_1420716701516342_644809343_a_0_770,4.168,-1,-1,-1,1,-1,-1,-1
1516818_767179956634416_2010108335_a_0_8069,5.283,1,-1,-1,-1,-1,-1,1
10249116_683891418337698_2099760602_a_0_7798,4.559,-1,-1,-1,-1,-1,1,-1
1172123_224391047757705_358111796_a,4.672,1,-1,-1,-1,1,-1,-1
10246024_303840243101458_1120929288_a_0_5205,4.315,-1,-1,-1,1,-1,-1,-1
924324_1434030556845076_1102148094_a,5.178,1,-1,-1,-1,1,-1,-1
927918_1491973697692150_187882087_a,3.812,1,-1,-1,-1,1,-1,-1
1516818_767179956634416_2010108335_a_0_6266,5.283,1,-1,-1,-1,-1,-1,1
10005480_233520490105480_1441085503_a_0_373,4.431,-1,-1,-1,1,-1,-1,-1
1597330_685231718200075_486204069_a,3.927,1,-1,-1,-1,1,-1,-1
10011384_663947993651821_1844425642_a_0_8142,3.558,1,1,-1,-1,-1,-1,-1
10004327_456714067794513_436561743_a,4.431,1,-1,-1,-1,1,-1,-1
1168846_720805601275740_1522502958_a,4.388,1,-1,-1,-1,1,-1,-1
10013033_267141560113901_1792403080_a_0_9595,4.992,1,-1,-1,-1,-1,-1,1
10013209_1402520500023782_298000570_a_0_2377,3.38,1,-1,-1,-1,-1,-1,1
1516818_767179956634416_2010108335_a_0_5211,5.283,1,-1,-1,-1,-1,-1,1
1660401_573192426105240_779889641_a_0_6891,4.394,1,1,-1,-1,-1,-1,-1
10011483_773895935968881_1948349976_a_0_4884,4.288,-1,-1,1,-1,-1,-1,-1
10251515_819361308093061_317866830_a,4.362,1,-1,-1,-1,1,-1,-1
10245917_228550390679535_1715166587_a_0_5068,3.919,-1,-1,1,-1,-1,-1,-1
1209522_474854985947704_1775658808_a_0_6744,4.595,-1,-1,1,-1,-1,-1,-1
10013209_1402520500023782_298000570_a_0_9814,3.38,1,-1,-1,-1,-1,-1,1
1516818_767179956634416_2010108335_a_0_6053,5.283,1,-1,-1,-1,-1,-1,1
10254181_753995364633111_109551758_a_0_4072,3.686,1,-1,-1,-1,-1,-1,1
924966_601262593297886_1173888507_a,3.008,1,-1,-1,-1,1,-1,-1
10245966_647245448682787_1570961063_a,5.098,1,-1,-1,-1,1,-1,-1
1171812_1390267837920957_1788910234_a_0_959,4.788,-1,-1,1,-1,-1,-1,-1
926748_661725793863806_2030444661_a,2.431,1,-1,-1,-1,1,-1,-1
927634_523228881118886_1046637061_a_0_3549,4.304,-1,-1,-1,-1,-1,1,-1
1799581_392235324251244_1481431586_a_0_5458,3.889,-1,-1,-1,-1,-1,1,-1
1172230_385757178233001_2139912578_a_0_2849,4.871,-1,-1,-1,1,-1,-1,-1
10175256_224507237748615_1890517560_a,4.094,-1,-1,-1,1,-1,-1,-1
1171716_295092300647273_57413594_a_0_6412,4.091,-1,-1,1,-1,-1,-1,-1
10013209_1402520500023782_298000570_a_0_1668,3.38,1,-1,-1,-1,-1,-1,1
1170051_676088319117747_1540589912_a,4.932,1,-1,-1,-1,1,-1,-1
1515073_486589258134135_1647044385_a_0_1120,3.787,-1,-1,-1,1,-1,-1,-1
10013209_1402520500023782_298000570_a_0_1204,3.38,1,-1,-1,-1,-1,-1,1
10249161_477502212377867_541812130_a,5.458,-1,-1,-1,1,-1,-1,-1
925459_834557103225523_1228624476_a_0_5554,4.101,-1,-1,-1,-1,1,1,1
10249158_652794104787667_619858665_a,5.666,-1,-1,-1,1,-1,-1,-1
924343_1455976814637947_1554759995_a,5.277,-1,-1,-1,1,-1,-1,-1
10246062_424058304398230_1237490483_a_0_3832,3.679,1,1,-1,-1,-1,-1,-1
10246018_1409306112670384_1744331418_a,4.172,1,-1,-1,-1,1,-1,-1
928220_771159746227411_1516730224_a,5.352,1,-1,-1,-1,1,-1,-1
10013209_1402520500023782_298000570_a_0_2020,3.38,1,-1,-1,-1,-1,-1,1
10251469_632924913456717_654334100_a,3.231,1,-1,-1,-1,1,-1,-1
10175374_849743911718425_973960788_a_0_5281,4.683,-1,-1,1,-1,-1,-1,-1
10013085_1412236169042573_1469862215_a_0_7906,5.911,-1,-1,-1,-1,-1,1,-1
927045_1379086779039603_1733836361_a,3.252,1,-1,-1,-1,1,-1,-1
10013008_282489558585650_890388618_a_0_2748,3.913,-1,-1,1,-1,-1,-1,-1
10245945_369672833157958_540763980_a_0_5686,4.378,-1,-1,-1,1,-1,-1,-1
10245941_632344260185172_1977694607_a,4.671,1,-1,-1,-1,1,-1,-1
1208454_640744409340502_327156708_a_0_4409,4.269,1,1,-1,-1,-1,-1,-1
10245928_820703804624392_778935721_a_0_1392,4.749,-1,-1,-1,1,-1,-1,-1
925230_284466208380265_1909829711_a,3.784,1,-1,-1,-1,1,-1,-1
1922016_714323745291950_890103740_a_0_5455,4.554,-1,-1,1,-1,-1,-1,-1
925459_834557103225523_1228624476_a_0_3668,4.101,-1,-1,-1,-1,1,1,1
1516818_767179956634416_2010108335_a_0_9327,5.283,1,-1,-1,-1,-1,-1,1
10013033_267141560113901_1792403080_a_0_6374,4.992,1,-1,-1,-1,-1,-1,1
10251446_1461210117448227_2146827711_a_0_1679,4.247,-1,-1,-1,-1,-1,1,-1
1538587_478991802228250_405354815_a_0_7950,4.164,-1,-1,-1,-1,-1,1,-1
10011352_1468991869998064_959399649_a_0_232,4.575,1,1,-1,-1,-1,-1,-1
1389093_428450150590824_901901016_a_0_3429,4.163,1,1,-1,-1,-1,-1,-1
1515691_229025610628237_720258881_a_0_9999,3.807,-1,-1,1,-1,-1,-1,-1
10175093_537681723016380_455793037_a_0_570,3.961,-1,-1,-1,-1,-1,1,-1
10251502_859295487429308_1702654889_a_0_7716,3.661,1,1,-1,-1,-1,-1,-1
10251487_1439007336342847_187268247_a,5.006,1,-1,-1,-1,1,-1,-1
10013209_1402520500023782_298000570_a_0_5913,3.38,1,-1,-1,-1,-1,-1,1
925459_834557103225523_1228624476_a_0_1453,4.101,-1,-1,-1,-1,1,1,1
10251441_764507426906384_277455390_a,4.843,1,-1,-1,-1,1,-1,-1
